threads,image,transform,input_path,output_path,status,task_time_seconds
6,img_03_sample_1280×853,inversion_horizontal_color,/tmp/img_analyzer_qt5_bgr526sv/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__flip_h_color.bmp,ok,0.004055
6,img_03_sample_1280×853,desenfoque_grises,/tmp/img_analyzer_qt5_bgr526sv/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__blur_gray.bmp,ok,0.006659
6,img_03_sample_1280×853,desenfoque_color,/tmp/img_analyzer_qt5_bgr526sv/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__blur_color.bmp,ok,0.007361
6,img_01_1-bmp-sample-2_(1),inversion_vertical_grises,/tmp/img_analyzer_qt5_g82gciit/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__flip_v_gray.bmp,ok,0.017921
6,img_01_1-bmp-sample-2_(1),inversion_vertical_color,/tmp/img_analyzer_qt5_g82gciit/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__flip_v_color.bmp,ok,0.024632
6,img_01_1-bmp-sample-2_(1),inversion_horizontal_grises,/tmp/img_analyzer_qt5_g82gciit/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__flip_h_gray.bmp,ok,0.013549
6,img_01_1-bmp-sample-2_(1),inversion_horizontal_color,/tmp/img_analyzer_qt5_g82gciit/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__flip_h_color.bmp,ok,0.015675
6,img_01_1-bmp-sample-2_(1),desenfoque_grises,/tmp/img_analyzer_qt5_g82gciit/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__blur_gray.bmp,ok,0.025191
6,img_01_1-bmp-sample-2_(1),desenfoque_color,/tmp/img_analyzer_qt5_g82gciit/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__blur_color.bmp,ok,0.074825
6,img_02_convertico-coffee-bean-24-bit-bmp,inversion_vertical_grises,/tmp/img_analyzer_qt5_g82gciit/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__flip_v_gray.bmp,ok,0.011463
6,img_02_convertico-coffee-bean-24-bit-bmp,inversion_vertical_color,/tmp/img_analyzer_qt5_g82gciit/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__flip_v_color.bmp,ok,0.008800
6,img_02_convertico-coffee-bean-24-bit-bmp,inversion_horizontal_grises,/tmp/img_analyzer_qt5_g82gciit/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__flip_h_gray.bmp,ok,0.008656
6,img_02_convertico-coffee-bean-24-bit-bmp,inversion_horizontal_color,/tmp/img_analyzer_qt5_g82gciit/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__flip_h_color.bmp,ok,0.012771
6,img_02_convertico-coffee-bean-24-bit-bmp,desenfoque_grises,/tmp/img_analyzer_qt5_g82gciit/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__blur_gray.bmp,ok,0.016846
6,img_02_convertico-coffee-bean-24-bit-bmp,desenfoque_color,/tmp/img_analyzer_qt5_g82gciit/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__blur_color.bmp,ok,0.022685
6,img_03_sample_1280×853,inversion_vertical_grises,/tmp/img_analyzer_qt5_g82gciit/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__flip_v_gray.bmp,ok,0.004079
6,img_03_sample_1280×853,inversion_vertical_color,/tmp/img_analyzer_qt5_g82gciit/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__flip_v_color.bmp,ok,0.006657
6,img_03_sample_1280×853,inversion_horizontal_grises,/tmp/img_analyzer_qt5_g82gciit/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__flip_h_gray.bmp,ok,0.004591
6,img_03_sample_1280×853,inversion_horizontal_color,/tmp/img_analyzer_qt5_g82gciit/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__flip_h_color.bmp,ok,0.004494
6,img_03_sample_1280×853,desenfoque_grises,/tmp/img_analyzer_qt5_g82gciit/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__blur_gray.bmp,ok,0.010714
6,img_03_sample_1280×853,desenfoque_color,/tmp/img_analyzer_qt5_g82gciit/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__blur_color.bmp,ok,0.009664
6,img_01_1-bmp-sample-2_(1),inversion_vertical_grises,/tmp/img_analyzer_qt5_oyuwc333/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__flip_v_gray.bmp,ok,0.023842
6,img_01_1-bmp-sample-2_(1),inversion_vertical_color,/tmp/img_analyzer_qt5_oyuwc333/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__flip_v_color.bmp,ok,0.016487
6,img_01_1-bmp-sample-2_(1),inversion_horizontal_grises,/tmp/img_analyzer_qt5_oyuwc333/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__flip_h_gray.bmp,ok,0.017172
6,img_01_1-bmp-sample-2_(1),inversion_horizontal_color,/tmp/img_analyzer_qt5_oyuwc333/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__flip_h_color.bmp,ok,0.012810
6,img_01_1-bmp-sample-2_(1),desenfoque_grises,/tmp/img_analyzer_qt5_oyuwc333/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__blur_gray.bmp,ok,0.025421
6,img_01_1-bmp-sample-2_(1),desenfoque_color,/tmp/img_analyzer_qt5_oyuwc333/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__blur_color.bmp,ok,0.025060
6,img_02_convertico-coffee-bean-24-bit-bmp,inversion_vertical_grises,/tmp/img_analyzer_qt5_oyuwc333/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__flip_v_gray.bmp,ok,0.006394
6,img_02_convertico-coffee-bean-24-bit-bmp,inversion_vertical_color,/tmp/img_analyzer_qt5_oyuwc333/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__flip_v_color.bmp,ok,0.003775
6,img_02_convertico-coffee-bean-24-bit-bmp,inversion_horizontal_grises,/tmp/img_analyzer_qt5_oyuwc333/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__flip_h_gray.bmp,ok,0.003883
6,img_02_convertico-coffee-bean-24-bit-bmp,inversion_horizontal_color,/tmp/img_analyzer_qt5_oyuwc333/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__flip_h_color.bmp,ok,0.006923
6,img_02_convertico-coffee-bean-24-bit-bmp,desenfoque_grises,/tmp/img_analyzer_qt5_oyuwc333/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__blur_gray.bmp,ok,0.009894
6,img_02_convertico-coffee-bean-24-bit-bmp,desenfoque_color,/tmp/img_analyzer_qt5_oyuwc333/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__blur_color.bmp,ok,0.013085
6,img_03_sample_1280×853,inversion_vertical_grises,/tmp/img_analyzer_qt5_oyuwc333/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__flip_v_gray.bmp,ok,0.005654
6,img_03_sample_1280×853,inversion_vertical_color,/tmp/img_analyzer_qt5_oyuwc333/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__flip_v_color.bmp,ok,0.002788
6,img_03_sample_1280×853,inversion_horizontal_grises,/tmp/img_analyzer_qt5_oyuwc333/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__flip_h_gray.bmp,ok,0.004198
6,img_03_sample_1280×853,inversion_horizontal_color,/tmp/img_analyzer_qt5_oyuwc333/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__flip_h_color.bmp,ok,0.004788
6,img_03_sample_1280×853,desenfoque_grises,/tmp/img_analyzer_qt5_oyuwc333/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__blur_gray.bmp,ok,0.007837
6,img_03_sample_1280×853,desenfoque_color,/tmp/img_analyzer_qt5_oyuwc333/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__blur_color.bmp,ok,0.006544
6,img_01_1-bmp-sample-2_(1),inversion_vertical_grises,/tmp/img_analyzer_qt5_2v2y2c77/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__flip_v_gray.bmp,ok,0.012188
6,img_01_1-bmp-sample-2_(1),inversion_vertical_color,/tmp/img_analyzer_qt5_2v2y2c77/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__flip_v_color.bmp,ok,0.010240
6,img_01_1-bmp-sample-2_(1),inversion_horizontal_grises,/tmp/img_analyzer_qt5_2v2y2c77/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__flip_h_gray.bmp,ok,0.009872
6,img_01_1-bmp-sample-2_(1),inversion_horizontal_color,/tmp/img_analyzer_qt5_2v2y2c77/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__flip_h_color.bmp,ok,0.008358
6,img_01_1-bmp-sample-2_(1),desenfoque_grises,/tmp/img_analyzer_qt5_2v2y2c77/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__blur_gray.bmp,ok,0.101173
6,img_01_1-bmp-sample-2_(1),desenfoque_color,/tmp/img_analyzer_qt5_2v2y2c77/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)__blur_color.bmp,ok,0.102720
6,img_02_convertico-coffee-bean-24-bit-bmp,inversion_vertical_grises,/tmp/img_analyzer_qt5_2v2y2c77/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__flip_v_gray.bmp,ok,0.010206
6,img_02_convertico-coffee-bean-24-bit-bmp,inversion_vertical_color,/tmp/img_analyzer_qt5_2v2y2c77/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__flip_v_color.bmp,ok,0.004081
6,img_02_convertico-coffee-bean-24-bit-bmp,inversion_horizontal_grises,/tmp/img_analyzer_qt5_2v2y2c77/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__flip_h_gray.bmp,ok,0.004227
6,img_02_convertico-coffee-bean-24-bit-bmp,inversion_horizontal_color,/tmp/img_analyzer_qt5_2v2y2c77/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__flip_h_color.bmp,ok,0.003508
6,img_02_convertico-coffee-bean-24-bit-bmp,desenfoque_grises,/tmp/img_analyzer_qt5_2v2y2c77/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__blur_gray.bmp,ok,0.047920
6,img_02_convertico-coffee-bean-24-bit-bmp,desenfoque_color,/tmp/img_analyzer_qt5_2v2y2c77/input/img_02_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_convertico-coffee-bean-24-bit-bmp__blur_color.bmp,ok,0.040303
6,img_03_sample_1280×853,inversion_vertical_grises,/tmp/img_analyzer_qt5_2v2y2c77/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__flip_v_gray.bmp,ok,0.001948
6,img_03_sample_1280×853,inversion_vertical_color,/tmp/img_analyzer_qt5_2v2y2c77/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__flip_v_color.bmp,ok,0.001981
6,img_03_sample_1280×853,inversion_horizontal_grises,/tmp/img_analyzer_qt5_2v2y2c77/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__flip_h_gray.bmp,ok,0.003494
6,img_03_sample_1280×853,inversion_horizontal_color,/tmp/img_analyzer_qt5_2v2y2c77/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__flip_h_color.bmp,ok,0.003409
6,img_03_sample_1280×853,desenfoque_grises,/tmp/img_analyzer_qt5_2v2y2c77/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__blur_gray.bmp,ok,0.028388
6,img_03_sample_1280×853,desenfoque_color,/tmp/img_analyzer_qt5_2v2y2c77/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853__blur_color.bmp,ok,0.028470
6,img_01_convertico-coffee-bean-24-bit-bmp,inversion_vertical_grises,/tmp/img_analyzer_qt5_bzyficuw/input/img_01_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_convertico-coffee-bean-24-bit-bmp_vg.bmp,ok,0.004537
6,img_01_convertico-coffee-bean-24-bit-bmp,inversion_vertical_color,/tmp/img_analyzer_qt5_bzyficuw/input/img_01_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_convertico-coffee-bean-24-bit-bmp_vc.bmp,ok,0.009724
6,img_01_convertico-coffee-bean-24-bit-bmp,inversion_horizontal_grises,/tmp/img_analyzer_qt5_bzyficuw/input/img_01_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_convertico-coffee-bean-24-bit-bmp_hg.bmp,ok,0.003980
6,img_01_convertico-coffee-bean-24-bit-bmp,inversion_horizontal_color,/tmp/img_analyzer_qt5_bzyficuw/input/img_01_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_convertico-coffee-bean-24-bit-bmp_hc.bmp,ok,0.003347
6,img_01_convertico-coffee-bean-24-bit-bmp,desenfoque_grises,/tmp/img_analyzer_qt5_bzyficuw/input/img_01_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_convertico-coffee-bean-24-bit-bmp_dg.bmp,ok,0.019141
6,img_01_convertico-coffee-bean-24-bit-bmp,desenfoque_color,/tmp/img_analyzer_qt5_bzyficuw/input/img_01_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_convertico-coffee-bean-24-bit-bmp_dc.bmp,ok,0.025176
6,img_02_1-bmp-sample-2_(1),inversion_vertical_grises,/tmp/img_analyzer_qt5_bzyficuw/input/img_02_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_1-bmp-sample-2_(1)_vg.bmp,ok,0.027427
6,img_02_1-bmp-sample-2_(1),inversion_vertical_color,/tmp/img_analyzer_qt5_bzyficuw/input/img_02_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_1-bmp-sample-2_(1)_vc.bmp,ok,0.015380
6,img_02_1-bmp-sample-2_(1),inversion_horizontal_grises,/tmp/img_analyzer_qt5_bzyficuw/input/img_02_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_1-bmp-sample-2_(1)_hg.bmp,ok,0.043311
6,img_02_1-bmp-sample-2_(1),inversion_horizontal_color,/tmp/img_analyzer_qt5_bzyficuw/input/img_02_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_1-bmp-sample-2_(1)_hc.bmp,ok,0.037772
6,img_02_1-bmp-sample-2_(1),desenfoque_grises,/tmp/img_analyzer_qt5_bzyficuw/input/img_02_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_1-bmp-sample-2_(1)_dg.bmp,ok,0.069284
6,img_02_1-bmp-sample-2_(1),desenfoque_color,/tmp/img_analyzer_qt5_bzyficuw/input/img_02_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_1-bmp-sample-2_(1)_dc.bmp,ok,0.043779
6,img_03_sample_1280×853,inversion_vertical_grises,/tmp/img_analyzer_qt5_bzyficuw/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853_vg.bmp,ok,0.009488
6,img_03_sample_1280×853,inversion_vertical_color,/tmp/img_analyzer_qt5_bzyficuw/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853_vc.bmp,ok,0.055890
6,img_03_sample_1280×853,inversion_horizontal_grises,/tmp/img_analyzer_qt5_bzyficuw/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853_hg.bmp,ok,0.045029
6,img_03_sample_1280×853,inversion_horizontal_color,/tmp/img_analyzer_qt5_bzyficuw/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853_hc.bmp,ok,0.007197
6,img_03_sample_1280×853,desenfoque_grises,/tmp/img_analyzer_qt5_bzyficuw/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853_dg.bmp,ok,0.010565
6,img_03_sample_1280×853,desenfoque_color,/tmp/img_analyzer_qt5_bzyficuw/input/img_03_sample_1280×853.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_sample_1280×853_dc.bmp,ok,0.010181
6,img_01_1-bmp-sample-2_(1),inversion_vertical_grises,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)_vg.bmp,ok,0.015075
6,img_01_1-bmp-sample-2_(1),inversion_vertical_color,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)_vc.bmp,ok,0.007326
6,img_01_1-bmp-sample-2_(1),inversion_horizontal_grises,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)_hg.bmp,ok,0.007664
6,img_01_1-bmp-sample-2_(1),inversion_horizontal_color,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)_hc.bmp,ok,0.006605
6,img_01_1-bmp-sample-2_(1),desenfoque_grises,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)_dg.bmp,ok,0.020119
6,img_01_1-bmp-sample-2_(1),desenfoque_color,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)_dc.bmp,ok,0.019023
6,img_02_bmp_24,inversion_vertical_grises,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_02_bmp_24.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_bmp_24_vg.bmp,ok,0.000256
6,img_02_bmp_24,inversion_vertical_color,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_02_bmp_24.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_bmp_24_vc.bmp,ok,0.000263
6,img_02_bmp_24,inversion_horizontal_grises,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_02_bmp_24.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_bmp_24_hg.bmp,ok,0.000422
6,img_02_bmp_24,inversion_horizontal_color,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_02_bmp_24.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_bmp_24_hc.bmp,ok,0.000320
6,img_02_bmp_24,desenfoque_grises,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_02_bmp_24.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_bmp_24_dg.bmp,ok,0.000550
6,img_02_bmp_24,desenfoque_color,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_02_bmp_24.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_bmp_24_dc.bmp,ok,0.000485
6,img_03_convertico-coffee-bean-24-bit-bmp,inversion_vertical_grises,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_03_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_convertico-coffee-bean-24-bit-bmp_vg.bmp,ok,0.002650
6,img_03_convertico-coffee-bean-24-bit-bmp,inversion_vertical_color,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_03_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_convertico-coffee-bean-24-bit-bmp_vc.bmp,ok,0.002421
6,img_03_convertico-coffee-bean-24-bit-bmp,inversion_horizontal_grises,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_03_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_convertico-coffee-bean-24-bit-bmp_hg.bmp,ok,0.003267
6,img_03_convertico-coffee-bean-24-bit-bmp,inversion_horizontal_color,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_03_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_convertico-coffee-bean-24-bit-bmp_hc.bmp,ok,0.003556
6,img_03_convertico-coffee-bean-24-bit-bmp,desenfoque_grises,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_03_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_convertico-coffee-bean-24-bit-bmp_dg.bmp,ok,0.010477
6,img_03_convertico-coffee-bean-24-bit-bmp,desenfoque_color,/tmp/img_analyzer_qt5_5fp8oa6b/input/img_03_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_convertico-coffee-bean-24-bit-bmp_dc.bmp,ok,0.008349
6,img_01_1-bmp-sample-2_(1),inversion_horizontal_grises,/tmp/img_analyzer_qt5_1yjrurk9/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)_hg.bmp,ok,0.008465
6,img_01_1-bmp-sample-2_(1),inversion_horizontal_color,/tmp/img_analyzer_qt5_1yjrurk9/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)_hc.bmp,ok,0.005561
6,img_02_bmp_24,inversion_horizontal_grises,/tmp/img_analyzer_qt5_1yjrurk9/input/img_02_bmp_24.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_bmp_24_hg.bmp,ok,0.000215
6,img_02_bmp_24,inversion_horizontal_color,/tmp/img_analyzer_qt5_1yjrurk9/input/img_02_bmp_24.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_02_bmp_24_hc.bmp,ok,0.000149
6,img_03_convertico-coffee-bean-24-bit-bmp,inversion_horizontal_grises,/tmp/img_analyzer_qt5_1yjrurk9/input/img_03_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_convertico-coffee-bean-24-bit-bmp_hg.bmp,ok,0.002477
6,img_03_convertico-coffee-bean-24-bit-bmp,inversion_horizontal_color,/tmp/img_analyzer_qt5_1yjrurk9/input/img_03_convertico-coffee-bean-24-bit-bmp.bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_03_convertico-coffee-bean-24-bit-bmp_hc.bmp,ok,0.141310
6,img_01_1-bmp-sample-2_(1),inversion_horizontal_grises,/tmp/img_analyzer_qt5_h0eyhbwg/input/img_01_1-bmp-sample-2_(1).bmp,/home/parallels/Documents/act/image_analyzer/output/6_threads/img_01_1-bmp-sample-2_(1)_hg.bmp,ok,0.016120
